"GA_Id","Name","YE_Id","Filename","FileToRun","FilenameIndex","ScrnshotFilename","MU_Id","GE_Id","PU_Id","DI_Id","CR_Id","SidFilename","DateLastPlayed","TimesPlayed","CCode","HighScore","FA","SA","Fav","PR_Id","LA_Id","Extras","Classic","Rating","V_PalNTSC","V_Length","V_Trainers","PlayersFrom","PlayersTo","PlayersSim","Adult","MemoText","Prequel","Sequel","Related","Control","CRC","Filesize","Version","Gemus","V_LengthType","Comment","V_Comment","V_LoadingScreen","V_HighScoreSaver","V_IncludedDocs","V_TrueDriveEmu","AR_Id","DE_Id","LI_Id","RA_Id","WebLink_Name","WebLink_URL","V_WebLink_Name","V_WebLink_URL","V_TitleScreen","V_Playable","V_Original","CloneOf","ReviewRating"
"67","Fifth Axis, The","26","f1\5THAXIS_00067_01.zip","","0","F\The_Fifth_Axis.png","83","91","2844","8","2","MUSICIANS\S\Soulet_Gilles\Fifth_Axis.sid","","0","4","","0","0","0","153","2","0","0","0","3","153","1","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=67","","","2","2","2","0","-1"
"68","5th Gear","28","0\5THGEAR_00068_01.zip","","0","0\5th_Gear.png","82","25","881","8","3","GAMES\0-9\5th_Gear.sid","","0","4","","0","0","0","909","2","1","0","0","3","190","17","1","1","0","0","","0","0","0","0","","0","1","","0","Commodore Format 1991/04 (Issue #07), Commodore Format 1993/01 (Issue #28)","","1","1","1","0","283","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=68","","","2","2","2","0","-1"
"69","5x5","37","0\5X5_00069_01.zip","","0","0\5x5.png","1302","134","1889","8","44","MUSICIANS\R\Red_Devil\Hell_Raider.sid","","0","4","","0","0","0","4692","2","0","0","0","3","67","0","1","1","0","0","Also used: MUSICIANS\R\Red_Devil\Moondance.sid","0","0","0","2","","0","1","","0","","","0","1","0","0","677","157","1","1","www.gb64.com","http://www.gb64.com/game.php?id=69","","","2","2","2","0","-1"
"70","64 Breakout","24","0\64BREAK1_00070_02.zip","","0","0\64_Breakout_v1.png","39","44","3121","8","7","","","0","4","","0","0","0","1","2","1","0","0","3","13","0","1","1","0","0","","0","0","0","2","","0","2","","0","Commodore Computing International v02-11 (April 1984)","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=70","","","2","2","2","0","-1"
"71","64 Dragonmaster","2","0\64DRAG-N_00071_01.zip","","0","0\64_Dragonmaster_(Dutch).png","39","2","37","8","7","","","0","4","","0","0","0","1103","7","0","0","0","3","14","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","3055","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=71","","","2","2","2","9469","-1"
"72","64 Valley of Death","29","0\64VALLEY_00072_02.zip","","0","0\64_Valley_of_Death.png","39","160","2529","8","1676","","","0","4","","0","0","0","10659","2","1","0","0","3","3","0","1","1","0","0","","0","0","0","0","","0","2","","0","Commodore Magazine 1989/03","","0","0","0","0","5272","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=72","","","2","2","2","0","-1"
"73","Game","26","g1\GAME_00073_02.zip","","0","G\Game.png","4525","2","1883","8","7","GAMES\S-Z\Smartie_On_the_Trip.sid","","0","4","","0","0","0","1129","2","1","0","0","3","263","0","1","1","0","0","This game is the result of the course 'Spieleprogrammierung in Assembler'","0","0","0","0","","0","2","","0","Happy Computer 1986/06-1986/11, 64'er Sonderheft 73 / a.k.a. 'Smartie on the Trip', 'The 64'er Game'","2 versions (packed game / game with editor)","0","0","0","0","2045","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=73","","","2","2","2","0","-1"
"74","64-Dimensions Tic-Tac-Toe","33","0\64DIMENS_00074_02.zip","","0","0\64-Dimensions_Tic-Tac-Toe.png","39","84","587","8","2423","","","0","4","","0","0","0","2649","2","0","0","0","3","37","0","2","2","0","0","","0","0","0","0","","0","2","","0","COMPUTE!'s Gazette 1994/01","","0","0","1","0","5134","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=74","","","2","2","2","0","-1"
"75","64-Scene-Adventure, The","2","0\64SCENE_00075_01.zip","","0","0\The_64-Scene-Adventure.png","455","93","39","8","7","","","0","4","","0","0","0","372","2","0","0","0","3","120","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=75","","","2","2","2","0","-1"
"76","64luff","4","0\64LUFF_00076_01.zip","","0","0\64luff.png","39","136","909","8","7","","","0","4","","0","0","0","910","2","0","0","0","3","20","0","1","1","0","0","","0","0","0","0","","0","1","","0","","version 3.0","0","0","0","0","3953","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=76","","","2","2","2","0","-1"
"77","720°","27","0\720_00077_02.zip","","0","0\720_Degrees.png","40","75","46","8","1514","MUSICIANS\D\Daglish_Ben\720_Degrees.sid","","0","4","","0","0","0","65","2","1","0","0","3","144","5","1","1","0","0","","0","0","9690","0","","0","2","","0","European version","","1","0","1","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=77","","","2","2","2","0","-1"
"78","720° Part 2","27","0\720PART2_00078_02.zip","","0","0\720_Degrees_Part_2.png","40","75","39","8","1514","MUSICIANS\D\Daglish_Ben\720_Degrees.sid","","0","4","","0","0","0","911","2","0","0","0","3","91","5","1","1","0","0","","0","0","77","0","","0","2","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=78","","","2","2","2","0","-1"
"79","9 to 5 Typing","24","0\9TO5_00079_01.zip","","0","0\9_To_5_Typing.png","38","114","50","8","229","GAMES\0-9\9_to_5_Typing.sid","","0","4","","0","0","0","1","2","1","0","0","1","239","0","1","1","0","0","","0","0","0","2","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=79","","","2","2","2","0","-1"
"80","911 Tiger Shark","25","0\911TIGER_00080_03.zip","","0","0\911_Tiger_Shark.png","37","25","40","8","2172","MUSICIANS\C\Cooksey_Mark\911_Tiger_Shark.sid","","0","4","","0","0","0","285","2","1","0","0","1","91","2","1","1","0","0","","0","0","0","0","","0","3","","0","a.k.a. '911 TS' on cover / C64 & Spectrum combo release","","0","0","1","0","284","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=80","","","2","2","2","0","-1"
"81","Aaargh!","29","a1\AAARGH!_00081_01.zip","","0","A\Aaargh!.png","65","2","35","8","1","MUSICIANS\B\Beben_Wally\Aaargh.sid","","0","4","","0","0","0","953","2","1","0","0","3","140","4","1","2","1","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","289","125","1","1","www.gb64.com","http://www.gb64.com/game.php?id=81","","","2","2","2","0","-1"
"82","Aardvark","26","a1\AARDVARK_00082_03.zip","","0","A\Aardvark.png","39","3","2052","8","1670","","","0","4","","0","0","0","5498","2","1","0","0","3","67","2","1","1","0","0","","0","0","0","0","","0","3","","0","","includes C16 loading screen","1","0","0","0","692","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=82","","","2","2","2","0","-1"
"83","Aaargh! Condor","23","a1\AAARGH!C_00083_02.zip","","0","A\Aaargh!_Condor.png","39","5","269","8","7","","","0","4","","0","0","0","558","2","1","0","0","3","63","0","1","1","0","0","","0","0","0","0","","0","2","","0","part of the 'Variety Pack 1'","includes unofficial loading screens","1","0","0","0","290","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=83","","","2","2","2","0","-1"
"85","ABC","35","a1\ABC_00085_01.zip","","0","A\ABC.png","1361","42","1936","8","61","MUSICIANS\H\Haldor\One_Of_Them.sid","","0","4","","0","0","0","827","2","0","0","0","3","88","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","1","0","0","2992","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=85","","","2","2","2","0","-1"
"86","Abeceda","26","a1\ABECEDA_00086_01.zip","","0","A\Abeceda.png","38","119","2876","8","7","","","0","4","","0","0","0","1672","16","0","0","0","3","127","0","1","1","0","0","","0","0","0","0","","0","1","","0","Digital Marketing PD #023","","0","0","0","0","292","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=86","","","2","2","2","0","-1"
"87","Abnormal Faction","35","a1\ABNORMAL_00087_01.zip","","0","A\Abnormal_Faction.png","842","2","1937","8","21","MUSICIANS\M\Marcy\Remembrance.sid","","0","4","","0","0","0","1722","2","0","0","0","1","106","0","1","1","0","0","Intro SID: MUSICIANS\M\Marcy\Innocent_Face.sid","0","0","0","0","","0","1","","0","","","0","0","0","0","293","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=87","","","2","2","2","0","-1"
"88","Abrakadabra","31","a1\ABRAKADA_00088_02.zip","","0","A\Abrakadabra.png","39","2","1882","8","2423","","","0","4","","0","0","0","8125","2","0","0","0","3","70","2","1","1","0","0","","0","0","0","0","","0","2","","0","64'er 1991/05","includes unofficial loading screen","1","0","1","0","1934","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=88","","","2","2","2","0","-1"
"89","Golf","23","g2\GOLF22_00089_01.zip","","0","G\Golf_v22.png","39","34","826","8","2445","","","0","4","","0","0","0","3164","2","1","0","0","3","127","0","1","2","0","0","","0","0","17864","0","","0","1","","0","a.k.a. 'Abrasco Golf'","","0","0","1","0","294","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=89","","","2","2","2","0","-1"
"90","Abstract [Preview]","33","a1\ABSTRAC-_00090_01.zip","","0","A\Abstract_[Preview].png","332","57","3156","8","7","MUSICIANS\D\Decoy\Arctic.sid","","0","4","","0","0","0","955","2","0","0","0","3","65","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=90","","","2","2","2","0","-1"
"91","Abyss","28","a1\ABYSS_00091_03.zip","","0","A\Abyss.png","386","2","196","8","2164","GAMES\A-F\Abyss.sid","","0","4","","0","0","0","343","2","1","0","0","1","190","4","1","1","0","0","","0","0","0","0","","0","3","","0","","","0","0","0","0","295","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=91","","","2","2","2","0","-1"
"92","AC/DC Pinball","2","a1\ACDCPINB_00092_01.zip","","0","A\ACDC_Pinball.png","39","45","1998","8","58","","","0","4","","0","0","0","2111","2","0","0","0","3","88","0","1","4","0","0","","0","0","0","1","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=92","","","2","2","2","0","-1"
"93","Accolade Comics - Steve Keene, Private Spy","27","a1\STKEENE0_00093_01.zip","STKEENE0.D64","0","A\Accolade_Comics_-_Steve_Keene_Private_Spy.png","280","98","106","8","7","GAMES\A-F\Accolades_Comics.sid","","0","4","","0","0","0","709","2","1","0","0","3","6","0","1","1","0","0","","0","0","0","0","","0","1","","1","","","1","1","0","1","296","158","1","1","www.gb64.com","http://www.gb64.com/game.php?id=93","","","2","2","2","0","-1"
"94","ACE - Air Combat Emulator","25","a1\ACE-EU_00094_01.zip","","0","A\ACE_-_Air_Combat_Emulator.png","38","102","107","8","4","GAMES\A-F\A_C_E.sid","","0","4","","0","0","0","18","2","1","0","0","3","210","2","1","1","0","0","Original version protection note: --------------------------------- arming color codes to bypass protection are included in zip of original tape/disk version","0","98","94","0","","0","1","","0","released in the US by UXB","includes loading screen from US disk version","1","1","1","0","298","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=94","","","2","2","2","0","-1"
"95","Ace","32","a1\ACE_00095_01.zip","","0","A\Ace_(Unknown).png","38","58","39","8","1775","","","0","4","","0","0","0","325","2","0","0","0","1","97","0","2","2","1","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","10","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=95","","","2","2","2","0","-1"
"96","Ace 2088","29","a1\ACE2088_00096_01.zip","","0","A\Ace_2088.png","39","104","107","8","47","","","0","4","","0","0","0","18","2","1","0","0","3","235","4","1","1","0","0","","0","0","0","0","","0","1","","0","","","1","0","1","0","300","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=96","","","2","2","2","0","-1"
"97","Ace Harrier","26","a1\ACEHARRI_00097_01.zip","","1","A\Ace_Harrier.png","39","10","39","8","7","","","0","4","","0","0","0","956","2","0","0","0","3","157","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=97","","","2","2","2","0","-1"
"98","ACE II","27","a1\ACE2_00098_02.zip","","0","A\Ace_2.png","33","102","107","8","1115","MUSICIANS\H\Hubbard_Rob\ACE_II.sid","","0","4","","0","0","0","18","2","1","0","0","1","450","16","1","2","1","0","Original version protection note: --------------------------------- arming color codes to bypass protection are included in zip of original disk/tape version","94","0","0","0","","0","2","","0","","2 versions (trained / hiscore+options-saver)","1","1","1","0","265","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=98","","","2","2","2","0","-1"
"99","Ace II [Preview]","34","a1\ACE2-_00099_01.zip","","0","A\Ace_II_[Preview].png","1502","58","883","8","1324","MUSICIANS\P\PVCF\Centric.sid","","0","4","","0","0","0","8118","2","0","0","0","3","46","0","1","1","0","0","","0","0","1365","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=99","","","2","2","2","0","-1"
"100","Ace of Aces","26","a1\ACEOFACE_00100_01.zip","","0","A\Ace_of_Aces.png","261","102","46","8","3","MUSICIANS\B\Butler_Paul\Ace_of_Aces.sid","","0","4","","0","0","0","6235","2","1","0","0","3","259","6","1","1","0","0","","0","0","0","0","","0","1","","0","released in the US by Accolade","","1","1","1","0","299","265","1","1","www.gb64.com","http://www.gb64.com/game.php?id=100","","","2","2","2","0","-1"
"101","Ace of Hearts [Preview]","32","a1\ACEOFHE-_00101_01.zip","","0","A\Ace_of_Hearts_[Preview].png","332","185","883","8","1","MUSICIANS\D\Decoy\Fantasia.sid","","0","4","","0","0","0","648","2","0","0","0","3","74","0","1","1","0","0","In-game tune: MUSICIANS\D\Decoy\Nitro.sid","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=101","","","2","2","2","0","-1"
"102","Ace Pro","35","a1\ACEPRO_00102_01.zip","","0","A\Ace_Pro.png","4907","20","906","8","21","MUSICIANS\F\Fanta\Acetylen.sid","","0","4","","0","0","0","373","2","0","0","0","1","94","0","1","1","0","0","/MUSICIANS/P/PRI/Level_A.sid /MUSICIANS/F/Fanta/Acetylen.sid ","0","0","0","0","","0","1","","0","","","0","0","0","0","301","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=102","","","2","2","2","0","-1"
"103","Aces Up","34","a1\ACESUP1_00103_02.zip","","0","A\Aces_Up_v1.png","39","186","2442","8","7","","","0","4","","0","0","0","958","2","0","0","0","3","83","0","1","1","0","0","","0","0","0","2","","0","2","","0","Loadstar #124","","0","0","1","0","5279","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=103","","","2","2","2","0","-1"
"104","Achie","30","a1\ACHIE_00104_01.zip","","0","A\Achie.png","4511","2","39","8","313","DEMOS\S-Z\Zircle.sid","","0","4","","0","0","0","959","2","0","0","0","1","83","3","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","302","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=104","","","2","2","2","0","-1"
"105","Acia","30","a1\ACIA_00105_02.zip","","0","A\Acia.png","39","158","1884","8","493","","","0","4","","0","0","0","351","2","0","0","0","3","61","3","1","2","1","0","Crillion IV & V by 'LIVE' have exactly the same level data as Acia. They just seem to be Action Replay edits of Acia with the changed name, programmer name removed and hi-score loading NOP'ed.  Don't replace it with CMM crack where exit didn't show up on level 05, when played with the trainer on.  Level Editor Keys. F1       = Enter TIME 000-999 F3       = Enter BLOCKS xxx (max 180 squares in level) F5       = Play Test Level F6       = Save Level Data F8       = Load Level Data @        = Player Y/N 0        = Change Background Colour -        = Previous Level +        = Next Level  Cursor Keys = Move Pointer 7 = Player 1 Sprite Shift 7 = Change Colour  8 = Player 2 Sprite Shift 8 = Change Colour  Q = Exit Block  Keys & Shifted Keys - level GFX e.g.  A = Blank Square Shift A = Cyan Block   In Game Keys. -------------- Run/Stop = Pause <-       = Continue Restore  = Return to Title Screen ","0","0","8534","0","","0","2","","0","Game On 1990/01 / a.k.a. 'Crillion IV', 'Crillion V'","","0","1","0","0","303","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=105","","","2","2","2","0","-1"
"106","Acid House [Preview]","30","a1\ACIDHOU-_00106_01.zip","","0","A\Acid_House_[Preview].png","1321","2","3157","8","7","","","0","4","","0","0","0","7536","2","0","0","0","3","219","1","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=106","","","2","2","2","0","-1"
"107","Acid Runner","33","a1\ACIDRUNN_00107_01.zip","","0","A\Acid_Runner.png","339","11","544","8","1","MUSICIANS\B\Benji\Acid_Runner.sid","","0","4","","0","0","0","8445","2","0","0","0","3","103","3","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","304","138","1","1","www.gb64.com","http://www.gb64.com/game.php?id=107","","","2","2","2","0","-1"
"108","Acidman","29","a1\ACIDMAN_00108_01.zip","","0","A\Acidman.png","39","55","1882","8","7","","","0","4","","0","0","0","221","2","0","0","0","3","4","0","1","1","0","0","don't replace it with a pointless trained version","0","0","0","0","","0","1","","0","64'er Sonderheft 49","","0","0","0","0","1900","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=108","","","2","2","2","0","-1"
"109","Acinna","36","a1\ACINNA_00109_01.zip","","0","A\Acinna.png","38","41","1892","8","44","","","0","4","","0","0","0","19","2","0","0","0","1","64","1","1","1","0","0","","0","0","0","0","","0","1","","0","64'er 1996/11","","0","1","0","0","305","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=109","","","2","2","2","0","-1"
"110","AcroJet","25","a1\ACROJET_00110_02.zip","","0","A\AcroJet.png","239","103","102","8","7","","","0","4","","0","0","0","960","2","1","0","0","1","1","0","1","4","0","0","","0","0","0","0","","0","2","","1","","","1","1","1","1","306","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=110","","","2","2","2","0","-1"
